osm_id,osm_name,final_lams_id
251991938-251991939-0,שדרות מנחם בגין,nan
251991938-2169895273-0,שדרות מנחם בגין,nan
251991939-5945191187-0,שדרות מנחם בגין,nan
251991939-251991938-0,שדרות מנחם בגין,nan
251991941-11700341627-0,שדרות מנחם בגין,nan
251991941-5945191187-0,שדרות מנחם בגין,nan
251991942-11700341626-0,שדרות מנחם בגין,nan
251991942-11700341632-0,שדרות מנחם בגין,nan
251991943-11700341631-0,שדרות מנחם בגין,nan
251991943-11700341632-0,שדרות מנחם בגין,nan
251991944-251991946-0,שדרות מנחם בגין,nan
251991944-13032088619-0,שדרות מנחם בגין,nan
251991946-2699959930-0,שדרות מנחם בגין,nan
251991946-251991944-0,שדרות מנחם בגין,nan
251991947-2699959930-0,שדרות מנחם בגין,nan
251991947-5935442748-0,שדרות מנחם בגין,nan
267409271-5952109201-0,דיין משה,8974.0
267409340-5934684047-0,שאול המלך,9137.0
267409340-5934702617-0,שאול המלך,9137.0
354956740-3708011591-0,שדרות מנחם בגין,nan
354956902-5948290812-0,חיים ויצמן,nan
354957094-3708011535-0,שדרות מנחם בגין,nan
354957095-5945520451-0,שדרות מנחם בגין,nan
513937789-12385769156-0,שאול המלך,9137.0
513937789-5007992788-0,שאול המלך,9137.0
513937795-5935479382-0,שאול המלך,9137.0
513937795-11576009188-0,שאול המלך,9137.0
513937802-5935529962-0,שאול המלך,9137.0
513937802-5934661119-0,שאול המלך,9137.0
513938383-5935473467-0,אהבת ציון,8933.0
513938383-5934661152-0,אהבת ציון,8933.0
998831022-11576009188-0,שאול המלך,9137.0
998831022-11576009194-0,שאול המלך,9137.0
1380455130-5935475669-0,מכלוף יעקב,9082.0
1380455130-5952206414-0,מכלוף יעקב,9082.0
1380455130-1380455132-0,יהודה הלוי,9060.0
1380455132-5952402714-0,"הרמב""ם",nan
1380455132-5952408449-0,יהודה הלוי,9060.0
1380455132-1380455130-0,יהודה הלוי,9060.0
1380455150-1936276064-0,יהודה הלוי,9060.0
1380455150-5952402770-0,יהודה הלוי,9060.0
1380455150-5952402725-0,יהודה הלוי,9060.0
1380455167-1380455292-0,אווה בויאר,nan
1380455167-5935596921-0,נורדאו,9092.0
1380455194-5934662220-0,תומר,nan
1380455197-1380455297-0,אווה בויאר,nan
1380455197-5934702617-0,שאול המלך,9137.0
1380455197-5934702462-0,שאול המלך,9137.0
1380455220-5936684871-0,הנגב,9006.0
1380455220-5936684849-0,הנגב,9006.0
1380455250-5935619408-0,נורדאו,9092.0
1380455250-1380455297-0,נורדאו,9092.0
1380455292-5935522491-0,מרקוס,9087.0
1380455292-1380455297-0,אווה בויאר,nan
1380455292-1380455167-0,אווה בויאר,nan
1380455296-5935619408-0,נורדאו,9092.0
1380455296-5935619402-0,נורדאו,9092.0
1380455297-1380455250-0,נורדאו,9092.0
1380455297-1380455197-0,אווה בויאר,nan
1380455297-1380455292-0,אווה בויאר,nan
1380455300-5952422711-0,מכלוף יעקב,9082.0
1380455300-5935475669-0,מכלוף יעקב,9082.0
1380455330-12473165322-0,טולידנו,9056.0
1380455330-12473165323-0,יוסף טרומפלדור,nan
1380455355-5952085234-0,רקפת,9131.0
1380455359-5945952223-0,שמשון,
1380455404-5934661125-0,השומרון,9035.0
1380455425-5952368448-0,חומה ומגדל,9049.0
1380455425-5952367924-0,מיזוג גלויות,9081.0
1380455425-5952368412-0,מיזוג גלויות,9081.0
1380455426-5934661163-0,מכלוף יעקב,9082.0
1380455426-5952422711-0,מכלוף יעקב,9082.0
1380455478-5952085224-0,סחלב,9098.0
1380555158-5948289725-0,אשל,8950.0
1380555166-5945470785-0,בבא סאלי,8951.0
1380555166-5945470849-0,בבא סאלי,8951.0
1380555166-9740705416-0,כנרת,9071.0
1380555184-5936677051-0,הנעמן,
1380555199-5948289911-0,ארז,8948.0
1380555345-5934702613-0,הרב ישראל קבלו,9023.0
1380555485-5934720257-0,אלעזר בן לולו,nan
1380555485-3045167074-0,שאול המלך,9137.0
1380555485-13190793036-0,שאול המלך,9137.0
1380555541-5948289919-0,שקד,9164.0
1423105610-5948290109-0,אלה,8943.0
1689116285-5934661178-0,יעקב מכלוף,nan
1936275497-1936275622-0,עזר ויצמן,nan
1936275497-5951961779-0,משה לוי,nan
1936275497-1936275549-0,משה שרת,nan
1936275497-1936275613-0,משה שרת,nan
1936275504-5952109223-0,צבעוני,9105.0
1936275516-1936275544-0,משה שרת,nan
1936275516-1936275552-0,משה שרת,nan
1936275526-5952002513-0,הרב מרדכי אליהו,9025.0
1936275526-1936275557-0,אורי צבי גרינברג,nan
1936275526-1936275549-0,משה שרת,nan
1936275526-5945952222-0,משה שרת,nan
1936275544-5945952222-0,משה שרת,nan
1936275544-1936275516-0,משה שרת,nan
1936275548-1936275613-0,חיים הרצוג,nan
1936275549-1936275639-0,רפאל איתן,nan
1936275549-1936275526-0,משה שרת,nan
1936275549-1936275611-0,נעמי שמר,nan
1936275549-1936275497-0,משה שרת,nan
1936275552-1936275516-0,משה שרת,nan
1936275552-1936275578-0,משה שרת,nan
1936275557-1936275526-0,אורי צבי גרינברג,nan
1936275565-5952002513-0,הרב מרדכי אליהו,9025.0
1936275578-5948290113-0,גולדה מאיר,8965.0
1936275578-6945273646-0,שדרות יצחק רבין,nan
1936275578-1936275552-0,משה שרת,nan
1936275586-1936275596-0,דן שומרון,nan
1936275590-1936275624-0,אילן רמון,nan
1936275596-1936275624-0,משה שרת,nan
1936275596-1936275613-0,משה שרת,nan
1936275596-1936275586-0,דן שומרון,nan
1936275611-1936275549-0,נעמי שמר,nan
1936275613-1936275596-0,משה שרת,nan
1936275613-1936275548-0,חיים הרצוג,nan
1936275613-1936275497-0,משה שרת,nan
1936275613-5948229771-0,חיים הרצוג,nan
1936275619-5946091984-0,כנרת,9071.0
1936275622-1936275497-0,עזר ויצמן,nan
1936275624-5951961996-0,משה שרת,nan
1936275624-1936275596-0,משה שרת,nan
1936275624-1936275590-0,אילן רמון,nan
1936275630-5945951898-0,כנרת,9071.0
1936275636-6945361842-0,כנרת,9071.0
1936275639-1936275549-0,רפאל איתן,nan
1936275639-5951961746-0,רפאל איתן,nan
1936276059-5952402711-0,יהודה הלוי,9060.0
1936276064-1380455150-0,יהודה הלוי,9060.0
1936276064-5952298140-0,יהודה הלוי,9060.0
1936276111-5935528067-0,מרקוס,9087.0
1936276111-5935522549-0,מרקוס,9087.0
2169895273-251991938-0,שדרות מנחם בגין,nan
2368417831-5952085262-0,יסמין,9063.0
2368417833-5952085204-0,חצב,9054.0
2368417843-5952085204-0,חצב,9054.0
2368417848-5952085224-0,סחלב,9098.0
2368417854-2368417864-0,הגלבוע,8986.0
2368417854-5952085233-0,הגלבוע,8986.0
2368417854-5952109207-0,הגלבוע,8986.0
2368417856-5952085239-0,איריס,nan
2368417859-5934662022-0,הגולן,8985.0
2368417860-5934661120-0,יעקב מכלוף,nan
2368417860-5934662268-0,יעקב מכלוף,nan
2368417864-2368417854-0,הגלבוע,8986.0
2368417868-5934661134-0,הבקעה,8983.0
2368417868-5934662250-0,הבקעה,8983.0
2368417870-5952109216-0,כנסת ישראל,9070.0
2368419092-2368419094-0,עדולם,
2368419094-5952146795-0,עדולם,
2368419094-2368419092-0,עדולם,
2368496173-5936684841-0,לסרי,nan
2368496173-5936684878-0,לסרי,nan
2368496173-5936684835-0,מוטה גור,9080.0
2368496174-5936684878-0,לסרי,nan
2368496196-5944704046-0,שדרות מנחם בגין,nan
2368541435-5948290589-0,בן גוריון,8957.0
2368541494-5948290136-0,בן צבי,8960.0
2368541496-5948289706-0,דקל,8975.0
2368541498-5948289907-0,אלון,8944.0
2368541498-5948290681-0,אלון,8944.0
2368541500-5948290681-0,אלון,8944.0
2368541506-5948290793-0,השקמה,nan
2368541506-5948289693-0,השקמה,nan
2368568583-5934720221-0,תדהר,9168.0
2368568583-13190793036-0,שאול המלך,9137.0
2368568583-5935663112-0,שאול המלך,9137.0
2368568590-5935420967-0,שדרות מנחם בגין,nan
2368568595-5934661133-0,שאול המלך,9137.0
2368568650-5952368255-0,יוסף טרומפלדור,nan
2368568655-5935479376-0,שאול המלך,9137.0
2368568658-5952368247-0,שאול המלך,9137.0
2368568658-5935479368-0,שאול המלך,9137.0
2368568668-5935479384-0,שאול המלך,9137.0
2368568671-5952367717-0,דבורה הנביאה,8968.0
2368568671-5952368406-0,חומה ומגדל,9049.0
2368575764-5952146690-0,בורוכוב,8953.0
2699959930-251991947-0,שדרות מנחם בגין,nan
2699959930-251991946-0,שדרות מנחם בגין,nan
2699962197-4764799424-0,שאול המלך,9137.0
2699962197-12385769155-0,שאול המלך,9137.0
3045167074-5934702462-0,שאול המלך,9137.0
3045167074-1380555485-0,שאול המלך,9137.0
3226086319-5934860555-0,שדרות הארבעה,9140.0
3707988764-5936674985-0,ירושלים הבירה,9067.0
3707988771-5934662047-0,ירושלים הבירה,9067.0
3707988828-5945952216-0,הרב יצחק הרצוג,9022.0
3707988839-5948229740-0,הרב יצחק הרצוג,9022.0
3707988860-5934860529-0,שדרות הארבעה,9140.0
3707988861-5934860574-0,שדרות הארבעה,9140.0
3707988871-5934888135-0,הרצל,9033.0
3707988947-5934888122-0,הרצל,9033.0
3707988950-5934888119-0,הרצל,9033.0
3707988997-5935316660-0,שאול המלך,9137.0
3707989001-5934888125-0,הרצל,9033.0
3707989012-5934888110-0,שאול המלך,9137.0
3708011530-5948289953-0,בן צבי,8960.0
3708011533-3708011534-0,שדרות מנחם בגין,nan
3708011534-354957094-0,שדרות מנחם בגין,nan
3708011537-5936677055-0,ירושלים הבירה,9067.0
3708011539-5948290631-0,בן גוריון,8957.0
3708011572-354957095-0,שדרות מנחם בגין,nan
3708011573-354956740-0,שדרות מנחם בגין,nan
3708011575-5945470855-0,הלורד בלפור,nan
3708023173-5935316311-0,שאול המלך,9137.0
3708147639-4972578678-0,העמל,9010.0
3708147652-5007992878-0,העמל,9010.0
3708147658-3708147662-0,העמל,9010.0
3708147662-3708147663-0,העמל,9010.0
3708147663-4972589979-0,העמל,9010.0
3708147664-10314435641-0,העמל,9010.0
3708147665-10314435642-0,העמל,9010.0
3708176645-5934662241-0,יצחק שמש,nan
3708176663-5936684822-0,לסרי,nan
4764799424-11576009194-0,שאול המלך,9137.0
4764799424-2699962197-0,שאול המלך,9137.0
4787216805-5935425024-0,שדרות מנחם בגין,nan
4972578667-3708147639-0,העמל,9010.0
4972578673-3708147643-0,העמל,9010.0
4972578676-4972578673-0,העמל,9010.0
4972578678-4972578676-0,העמל,9010.0
4972578706-4972589982-0,העמל,9010.0
4972589979-3708147664-0,העמל,9010.0
4972589982-5007992882-0,העמל,9010.0
4972589982-4972578706-0,העמל,9010.0
5007992491-5007992766-0,שאול המלך,9137.0
5007992494-5007992752-0,היוזמה,8996.0
5007992499-5007992724-0,שאול המלך,9137.0
5007992499-5007992777-0,שאול המלך,9137.0
5007992511-5007992760-0,שאול המלך,9137.0
5007992722-5007992938-0,שאול המלך,9137.0
5007992723-5007992788-0,שאול המלך,9137.0
5007992723-5007992820-0,שאול המלך,9137.0
5007992724-5007992722-0,שאול המלך,9137.0
5007992726-5007992758-0,שאול המלך,9137.0
5007992726-5007992777-0,שאול המלך,9137.0
5007992740-5007992499-0,שאול המלך,9137.0
5007992752-5007992769-0,היוזמה,8996.0
5007992752-5007992494-0,היוזמה,8996.0
5007992752-5007992866-0,הרתך,9034.0
5007992758-5007992820-0,שאול המלך,9137.0
5007992758-5007992726-0,שאול המלך,9137.0
5007992760-5007992740-0,שאול המלך,9137.0
5007992766-5007992511-0,שאול המלך,9137.0
5007992768-5007992795-0,העבודה,9008.0
5007992769-5007992826-0,העבודה,9008.0
5007992769-5007992789-0,העבודה,9008.0
5007992769-5007992752-0,היוזמה,8996.0
5007992772-5007992789-0,העבודה,9008.0
5007992772-5007992795-0,העבודה,9008.0
5007992772-5007992831-0,הרתך,9034.0
5007992777-5007992726-0,שאול המלך,9137.0
5007992777-5007992499-0,שאול המלך,9137.0
5007992788-513937789-0,שאול המלך,9137.0
5007992788-5007992723-0,שאול המלך,9137.0
5007992789-5007992769-0,העבודה,9008.0
5007992789-5007992772-0,העבודה,9008.0
5007992795-5007992772-0,העבודה,9008.0
5007992795-5007992768-0,העבודה,9008.0
5007992815-5007992862-0,היצירה,8997.0
5007992820-5007992723-0,שאול המלך,9137.0
5007992820-5007992758-0,שאול המלך,9137.0
5007992825-5007992831-0,הרתך,9034.0
5007992825-5007992866-0,הרתך,9034.0
5007992826-5007992841-0,העבודה,9008.0
5007992826-5007992769-0,העבודה,9008.0
5007992826-5007992885-0,היצירה,8997.0
5007992831-5007992772-0,הרתך,9034.0
5007992831-5007992825-0,הרתך,9034.0
5007992841-5007992826-0,העבודה,9008.0
5007992862-5007992885-0,היצירה,8997.0
5007992862-5007992815-0,היצירה,8997.0
5007992866-5007992825-0,הרתך,9034.0
5007992866-5007992752-0,הרתך,9034.0
5007992878-3708147652-0,העמל,9010.0
5007992878-11082653665-0,העמל,9010.0
5007992882-13068142338-0,העמל,9010.0
5007992882-4972589982-0,העמל,9010.0
5007992885-5007992826-0,היצירה,8997.0
5007992885-5007992862-0,היצירה,8997.0
5007992938-5007992755-0,שאול המלך,9137.0
5008017723-5008017742-0,החרמש,8993.0
5008017742-5008017723-0,החרמש,8993.0
5221157295-5948288683-0,ברוש,8963.0
5221157295-5948288649-0,ברוש,8963.0
5221157302-11700341627-0,שדרות מנחם בגין,nan
5221157302-11700341621-0,שדרות מנחם בגין,nan
5375945111-13081267928-0,שדרות יצחק רבין,nan
5934661090-5934662036-0,יצחק שמש,nan
5934661093-3707988759-0,ירושלים הבירה,9067.0
5934661095-5934662231-0,יעקב מכלוף,nan
5934661095-5952109207-0,יעקב מכלוף,nan
5934661098-6160119187-0,שאול המלך,9137.0
5934661099-5934769863-0,יעקב מכלוף,nan
5934661099-5934661168-0,יעקב מכלוף,nan
5934661100-5934662212-0,יעקב מכלוף,nan
5934661100-5952085284-0,יעקב מכלוף,nan
5934661101-5934661996-0,יעקב מכלוף,nan
5934661101-5934661126-0,יעקב מכלוף,nan
5934661103-5934661098-0,שאול המלך,9137.0
5934661105-5934662061-0,יעקב מכלוף,nan
5934661105-5952085267-0,יעקב מכלוף,nan
5934661109-5934661121-0,בורוכוב,8953.0
5934661109-5934661131-0,בורוכוב,8953.0
5934661112-5934662230-0,התומר,9041.0
5934661113-5934662224-0,ירושלים הבירה,9067.0
5934661113-5934725278-0,ירושלים הבירה,9067.0
5934661114-5934662257-0,מכלוף יעקב,9082.0
5934661114-5934661163-0,מכלוף יעקב,9082.0
5934661119-5934662051-0,שאול המלך,9137.0
5934661120-5934661129-0,הרב קוק,9028.0
5934661120-5934662083-0,יעקב מכלוף,nan
5934661120-2368417860-0,יעקב מכלוף,nan
5934661121-5934662231-0,בורוכוב,8953.0
5934661121-5934661109-0,בורוכוב,8953.0
5934661122-5934661113-0,ירושלים הבירה,9067.0
5934661123-5934661129-0,הרב קוק,9028.0
5934661123-5934662215-0,הרב קוק,9028.0
5934661125-1380455404-0,השומרון,9035.0
5934661125-5934661160-0,יעקב מכלוף,nan
5934661125-5934662253-0,יעקב מכלוף,nan
5934661126-5934662192-0,הגולן,8985.0
5934661126-5934661101-0,יעקב מכלוף,nan
5934661126-5952146421-0,יעקב מכלוף,nan
5934661129-5934661120-0,הרב קוק,9028.0
5934661129-5934661123-0,הרב קוק,9028.0
5934661131-5934661109-0,בורוכוב,8953.0
5934661131-5952146690-0,בורוכוב,8953.0
5934661132-5934888129-0,שאול המלך,9137.0
5934661133-5934661137-0,שאול המלך,9137.0
5934661134-2368417868-0,הבקעה,8983.0
5934661134-5934662242-0,יעקב מכלוף,nan
5934661134-5934769863-0,יעקב מכלוף,nan
5934661135-5934662046-0,ירושלים הבירה,9067.0
5934661137-5934662033-0,שאול המלך,9137.0
5934661138-5934662034-0,יצחק שמש,nan
5934661139-5934662221-0,התומר,9041.0
5934661139-5934662057-0,התומר,9041.0
5934661140-5934662084-0,הרב קוק,9028.0
5934661140-5934662019-0,הרב קוק,9028.0
5934661143-5934662056-0,יצחק שמש,nan
5934661143-5934684048-0,יצחק שמש,nan
5934661149-5934662082-0,ירושלים הבירה,9067.0
5934661152-5934662031-0,אהבת ציון,8933.0
5934661153-5934662261-0,יעקב מכלוף,nan
5934661154-5934661176-0,שאול המלך,9137.0
5934661155-5934662049-0,יצחק שמש,nan
5934661160-5934661168-0,יעקב מכלוף,nan
5934661160-5934661125-0,יעקב מכלוף,nan
5934661161-5934662075-0,אהבת ציון,8933.0
5934661162-5934661138-0,יצחק שמש,nan
5934661163-5934661114-0,מכלוף יעקב,9082.0
5934661163-1380455426-0,מכלוף יעקב,9082.0
5934661164-5934661174-0,שאול המלך,9137.0
5934661165-5934662252-0,שאול המלך,9137.0
5934661168-5934661099-0,יעקב מכלוף,nan
5934661168-5934661160-0,יעקב מכלוף,nan
5934661169-5934662023-0,שאול המלך,9137.0
5934661171-5934662041-0,יצחק שמש,nan
5934661174-4481618159-0,שאול המלך,9137.0
5934661176-5934662001-0,שאול המלך,9137.0
5934661178-1689116285-0,יעקב מכלוף,nan
5934661178-5934662042-0,יעקב מכלוף,nan
5934661179-5934662081-0,ירושלים הבירה,9067.0
5934661179-5935092868-0,ירושלים הבירה,9067.0
5934661180-5934661143-0,יצחק שמש,nan
5934661184-5934662054-0,יצחק שמש,nan
5934661989-5934661180-0,יצחק שמש,nan
5934661990-5952179760-0,יעקב מכלוף,nan
5934661991-5934662191-0,שאול המלך,9137.0
5934661991-5935663112-0,שאול המלך,9137.0
5934661992-5934662072-0,יצחק שמש,nan
5934661996-5952109207-0,יעקב מכלוף,nan
5934661996-5934661101-0,יעקב מכלוף,nan
5934661999-5934661093-0,ירושלים הבירה,9067.0
5934662000-5934725275-0,מכלוף יעקב,9082.0
5934662000-5934662042-0,יעקב מכלוף,nan
5934662000-5934662258-0,יעקב מכלוף,nan
5934662001-5934662245-0,שאול המלך,9137.0
5934662002-5934661164-0,שאול המלך,9137.0
5934662004-5934661135-0,ירושלים הבירה,9067.0
5934662005-5934662057-0,התומר,9041.0
5934662007-5934662226-0,תומר,nan
5934662007-5934662220-0,תומר,nan
5934662009-5934702639-0,אלעזר בן לולו,nan
5934662009-5934725260-0,התומר,9041.0
5934662009-5934662010-0,התומר,9041.0
5934662010-5934662009-0,התומר,9041.0
5934662010-5934725282-0,התומר,9041.0
5934662012-5934662225-0,התומר,9041.0
5934662012-5934662065-0,התומר,9041.0
5934662015-5934662066-0,התומר,9041.0
5934662015-5934662210-0,התומר,9041.0
5934662016-5935092813-0,ירושלים הבירה,9067.0
5934662016-5935092799-0,ירושלים הבירה,9067.0
5934662019-5934661140-0,הרב קוק,9028.0
5934662019-5952085208-0,הרב קוק,9028.0
5934662022-5934662198-0,הגולן,8985.0
5934662024-5934662266-0,השרון,9040.0
5934662031-3708176649-0,אהבת ציון,8933.0
5934662033-5934662038-0,שאול המלך,9137.0
5934662036-5934662248-0,יצחק שמש,nan
5934662038-513937802-0,שאול המלך,9137.0
5934662041-5934661989-0,יצחק שמש,nan
5934662042-5934661178-0,יעקב מכלוף,nan
5934662042-5934662000-0,יעקב מכלוף,nan
5934662043-5934661990-0,יעקב מכלוף,nan
5934662046-5934662203-0,ירושלים הבירה,9067.0
5934662046-5934662068-0,ירושלים הבירה,9067.0
5934662047-5934662202-0,ירושלים הבירה,9067.0
5934662048-5934662253-0,יעקב מכלוף,nan
5934662048-5934662061-0,יעקב מכלוף,nan
5934662049-5934661164-0,יצחק שמש,nan
5934662050-5934662234-0,ירושלים הבירה,9067.0
5934662051-5934661103-0,שאול המלך,9137.0
5934662054-5935473470-0,יצחק שמש,nan
5934662054-5934662237-0,יצחק שמש,nan
5934662055-5934662268-0,יעקב מכלוף,nan
5934662055-5934662206-0,יעקב מכלוף,nan
5934662056-5934662067-0,יצחק שמש,nan
5934662057-5934661139-0,התומר,9041.0
5934662057-5934662005-0,התומר,9041.0
5934662058-5934661162-0,יצחק שמש,nan
5934662059-5934662206-0,יעקב מכלוף,nan
5934662059-5934662242-0,יעקב מכלוף,nan
5934662061-5952109190-0,העצמון,9012.0
5934662061-5934662048-0,יעקב מכלוף,nan
5934662061-5934661105-0,יעקב מכלוף,nan
5934662062-5934662206-0,השרון,9040.0
5934662062-5934662266-0,השרון,9040.0
5934662065-5934662012-0,התומר,9041.0
5934662066-5934662195-0,התומר,9041.0
5934662066-5934662015-0,התומר,9041.0
5934662067-5934662252-0,יצחק שמש,nan
5934662068-5935092822-0,ירושלים הבירה,9067.0
5934662072-5934661184-0,יצחק שמש,nan
5934662072-5934662257-0,מכלוף יעקב,9082.0
5934662075-513938383-0,אהבת ציון,8933.0
5934662077-5934720241-0,התומר,9041.0
5934662077-5934662246-0,ירושלים הבירה,9067.0
5934662077-5934662081-0,ירושלים הבירה,9067.0
5934662078-5934702613-0,הרב ישראל קבלו,9023.0
5934662078-5934725267-0,התומר,9041.0
5934662078-5934662221-0,התומר,9041.0
5934662080-5935529963-0,שאול המלך,9137.0
5934662080-5935563955-0,שאול המלך,9137.0
5934662081-5934662077-0,ירושלים הבירה,9067.0
5934662081-5934661179-0,ירושלים הבירה,9067.0
5934662082-5934662004-0,ירושלים הבירה,9067.0
5934662083-5952146421-0,יעקב מכלוף,nan
5934662083-5934661120-0,יעקב מכלוף,nan
5934662084-5952109217-0,הרב קוק,9028.0
5934662084-5934661140-0,הרב קוק,9028.0
5934662189-5935092799-0,ירושלים הבירה,9067.0
5934662189-5934662246-0,ירושלים הבירה,9067.0
5934662190-5934662205-0,התומר,9041.0
5934662190-5934662213-0,התומר,9041.0
5934662191-5934661169-0,שאול המלך,9137.0
5934662192-2368417859-0,הגולן,8985.0
5934662192-5934661126-0,הגולן,8985.0
5934662194-5934662250-0,הבקעה,8983.0
5934662194-5934785107-0,הבקעה,8983.0
5934662195-5934662066-0,התומר,9041.0
5934662196-5934662215-0,הרב קוק,9028.0
5934662196-5952109217-0,הרב קוק,9028.0
5934662198-5934662192-0,הגולן,8985.0
5934662202-5934661122-0,ירושלים הבירה,9067.0
5934662203-5934662046-0,ירושלים הבירה,9067.0
5934662203-5935092813-0,ירושלים הבירה,9067.0
5934662205-5934741423-0,התומר,9041.0
5934662205-5934662190-0,התומר,9041.0
5934662206-5934662062-0,השרון,9040.0
5934662206-5934662055-0,יעקב מכלוף,nan
5934662206-5934662059-0,יעקב מכלוף,nan
5934662210-5934662015-0,התומר,9041.0
5934662210-5934662225-0,התומר,9041.0
5934662211-5934725282-0,התומר,9041.0
5934662211-5934662222-0,התומר,9041.0
5934662212-5934662255-0,יעקב מכלוף,nan
5934662213-5934662190-0,התומר,9041.0
5934662213-5934725260-0,התומר,9041.0
5934662215-5934661123-0,הרב קוק,9028.0
5934662215-5934662196-0,הרב קוק,9028.0
5934662220-5934662007-0,תומר,nan
5934662220-1380455194-0,תומר,nan
5934662221-5934662078-0,התומר,9041.0
5934662221-5934661139-0,התומר,9041.0
5934662222-5934662211-0,התומר,9041.0
5934662222-5934725267-0,התומר,9041.0
5934662224-5934661999-0,ירושלים הבירה,9067.0
5934662225-5934662210-0,התומר,9041.0
5934662225-5934662012-0,התומר,9041.0
5934662226-5934662007-0,תומר,nan
5934662230-5934661112-0,התומר,9041.0
5934662230-5935473470-0,יצחק שמש,nan
5934662230-5934684300-0,יצחק שמש,nan
5934662231-5934661121-0,בורוכוב,8953.0
5934662231-5934662258-0,יעקב מכלוף,nan
5934662231-5934661095-0,יעקב מכלוף,nan
5934662232-5934661165-0,שאול המלך,9137.0
5934662234-5934662027-0,ירושלים הבירה,9067.0
5934662237-5934662267-0,יצחק שמש,nan
5934662241-5934662232-0,שאול המלך,9137.0
5934662241-5934661171-0,יצחק שמש,nan
5934662242-5952085211-0,המירון,9003.0
5934662242-5934662059-0,יעקב מכלוף,nan
5934662242-5934661134-0,יעקב מכלוף,nan
5934662245-5934661991-0,שאול המלך,9137.0
5934662246-5934662189-0,ירושלים הבירה,9067.0
5934662246-5934662077-0,ירושלים הבירה,9067.0
5934662248-5934661992-0,יצחק שמש,nan
5934662250-2368417868-0,הבקעה,8983.0
5934662250-5934662194-0,הבקעה,8983.0
5934662252-5934661155-0,יצחק שמש,nan
5934662252-5934662269-0,שאול המלך,9137.0
5934662253-5934661125-0,יעקב מכלוף,nan
5934662253-5934662048-0,יעקב מכלוף,nan
5934662257-5934661114-0,מכלוף יעקב,9082.0
5934662257-5934662058-0,יצחק שמש,nan
5934662258-5934662000-0,יעקב מכלוף,nan
5934662258-5934662231-0,יעקב מכלוף,nan
5934662261-5934662043-0,יעקב מכלוף,nan
5934662266-5934662062-0,השרון,9040.0
5934662266-5934662024-0,השרון,9040.0
5934662267-5934662257-0,יצחק שמש,nan
5934662268-2368417860-0,יעקב מכלוף,nan
5934662268-5934662055-0,יעקב מכלוף,nan
5934662269-5934662002-0,שאול המלך,9137.0
5934662269-5935529963-0,שאול המלך,9137.0
5934684047-5935563955-0,שאול המלך,9137.0
5934684047-267409340-0,שאול המלך,9137.0
5934684048-5934684300-0,יצחק שמש,nan
5934684048-5934661143-0,יצחק שמש,nan
5934684300-5934662230-0,יצחק שמש,nan
5934684300-5934684048-0,יצחק שמש,nan
5934702462-1380455197-0,שאול המלך,9137.0
5934702462-3045167074-0,שאול המלך,9137.0
5934702613-5934662078-0,הרב ישראל קבלו,9023.0
5934702613-1380555345-0,הרב ישראל קבלו,9023.0
5934702617-267409340-0,שאול המלך,9137.0
5934702617-1380455197-0,שאול המלך,9137.0
5934702639-5934720257-0,אלעזר בן לולו,nan
5934702639-5934662009-0,אלעזר בן לולו,nan
5934720221-2368568583-0,תדהר,9168.0
5934720241-5934662077-0,התומר,9041.0
5934720241-5934741423-0,התומר,9041.0
5934720257-1380555485-0,אלעזר בן לולו,nan
5934720257-5934702639-0,אלעזר בן לולו,nan
5934725260-5934662213-0,התומר,9041.0
5934725260-5934662009-0,התומר,9041.0
5934725260-5934725279-0,התומר,9041.0
5934725267-5934662222-0,התומר,9041.0
5934725267-5934662078-0,התומר,9041.0
5934725275-5934662000-0,מכלוף יעקב,9082.0
5934725278-5935092868-0,ירושלים הבירה,9067.0
5934725278-5934661113-0,ירושלים הבירה,9067.0
5934725279-5934725260-0,התומר,9041.0
5934725282-5934662010-0,התומר,9041.0
5934725282-5934662211-0,התומר,9041.0
5934741423-5934720241-0,התומר,9041.0
5934741423-5934662205-0,התומר,9041.0
5934762195-5952085267-0,יעקב מכלוף,nan
5934762195-5952085284-0,יעקב מכלוף,nan
5934769853-5934769863-0,השפלה,9039.0
5934769863-5934661134-0,יעקב מכלוף,nan
5934769863-5934661099-0,יעקב מכלוף,nan
5934769863-5934769853-0,השפלה,9039.0
5934785107-5934662194-0,הבקעה,8983.0
5934785107-5934785109-0,הבקעה,8983.0
5934785109-5934785107-0,הבקעה,8983.0
5934785109-5934785146-0,הבקעה,8983.0
5934785146-5934785109-0,הבקעה,8983.0
5934860505-5934860704-0,שדרות מנחם בגין,nan
5934860506-5936867024-0,שדרות הארבעה,9140.0
5934860509-5934860506-0,שדרות הארבעה,9140.0
5934860510-5934860709-0,שדרות הארבעה,9140.0
5934860511-5934860513-0,שדרות הארבעה,9140.0
5934860512-5934860530-0,שדרות הארבעה,9140.0
5934860513-3707988870-0,שדרות הארבעה,9140.0
5934860514-5934860542-0,שדרות הארבעה,9140.0
5934860517-5934860514-0,שדרות הארבעה,9140.0
5934860518-5934860572-0,שדרות הארבעה,9140.0
5934860519-5934860523-0,שדרות הארבעה,9140.0
5934860520-5935353697-0,שדרות הארבעה,9140.0
5934860521-5935316307-0,שדרות הארבעה,9140.0
5934860522-5934860535-0,שדרות הארבעה,9140.0
